id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity_kmph,astronomical,miss_distance_km,miss_distance_lunar,orbiting_body
2066008,2066008,66008 (1998 QH2),15.94,1.7240703244,3.8551384433,False,2025-03-09,122687.1495549122,0.0776306834,11613384.883284358,30.1983358426,Earth
2351545,2351545,351545 (2005 TE15),19.81,0.2901048414,0.648694146,False,2025-03-09,59796.9365179903,0.1773467098,26530690.037588127,68.9878701122,Earth
3338034,3338034,(2006 QE),19.66,0.3108529381,0.6950883007,False,2025-03-09,76657.1933148743,0.2965204632,44358829.70613338,115.3464601848,Earth
3591641,3591641,(2011 YW10),24.64,0.0313729225,0.0701519874,False,2025-03-09,36885.4064898782,0.1182573883,17691053.401442923,46.0021240487,Earth
3773839,3773839,(2017 GO5),25.6,0.0201629919,0.0450858206,False,2025-03-09,77905.4962378511,0.4208081183,62951998.17638802,163.6943580187,Earth
3856730,3856730,(2019 SX4),24.25,0.0375452479,0.0839537266,False,2025-03-09,51822.0022912603,0.468419312,70074531.34206544,182.215112368,Earth
54079054,54079054,(2020 UF6),22.46,0.0856160085,0.1914432149,False,2025-03-09,38217.1466019298,0.335226852,50149223.02600524,130.403245428,Earth
54353706,54353706,(2023 GE),27.53,0.0082900085,0.0185370226,False,2025-03-09,80434.3963181404,0.4124222256,61697486.49041947,160.4322457584,Earth
54407111,54407111,(2023 WG1),26.7,0.0121494041,0.0271668934,False,2025-03-09,35473.6396353901,0.0985122412,14737221.452446245,38.3212618268,Earth
54431183,54431183,(2024 FA),22.51,0.0836671502,0.1870854353,False,2025-03-09,86494.3008196871,0.1842846559,27568591.996322934,71.6867311451,Earth
54520520,54520520,(2025 DE4),24.89,0.0279611466,0.0625230245,False,2025-03-09,48490.3678156488,0.0516015223,7719477.824837501,20.0729921747,Earth
54520531,54520531,(2025 DX4),25.74,0.0189040552,0.0422707525,False,2025-03-09,8333.7941217929,0.0985218933,14738665.38604727,38.3250164937,Earth
54520797,54520797,(2025 DZ6),25.03,0.0262153087,0.0586192124,False,2025-03-09,35613.6639224585,0.0334177614,4999225.925608218,12.9995091846,Earth
54522695,54522695,(2025 EC2),26.61,0.0126635356,0.0283165265,False,2025-03-09,15741.2797868305,0.0037237926,557071.441281762,1.4485553214,Earth
2494658,2494658,494658 (2000 UG11),20.71,0.191670368,0.428587972,True,2025-03-12,56311.2341010158,0.1550934233,23201645.77668837,60.3313416637,Earth
3449135,3449135,(2009 EM1),23.0,0.0667659413,0.1492931834,False,2025-03-12,40611.0155324404,0.1395587529,20877692.173696324,54.2883548781,Earth
3728859,3728859,(2015 SZ16),22.9,0.0699125232,0.1563291544,False,2025-03-12,50965.5698057884,0.1318464966,19723955.058322243,51.2882871774,Earth
3748472,3748472,(2016 FU12),26.9,0.0110803882,0.0247765013,False,2025-03-12,52581.5542389348,0.3340696573,49976109.16370995,129.9530966897,Earth
3838839,3838839,(2019 DQ),26.8,0.0116025908,0.0259441818,False,2025-03-12,28624.4721937467,0.1251237678,18718249.149254587,48.6731456742,Earth
54087420,54087420,(2020 VL),25.12,0.0251509837,0.0562393094,False,2025-03-12,19635.010262406,0.1114255213,16669020.65011963,43.3445277857,Earth
54100203,54100203,(2020 XT5),19.49,0.3361669212,0.7516920875,False,2025-03-12,60922.7843793361,0.0864730934,12936190.584951058,33.6380333326,Earth
54111253,54111253,(2021 CQ3),18.944,0.4322698811,0.9665848387,False,2025-03-12,150583.0194186808,0.4642281519,69447542.71827646,180.5847510891,Earth
54131587,54131587,(2021 ER4),27.12,0.010012787,0.0223892723,False,2025-03-12,53935.001552381,0.0714615516,10690495.906255092,27.7985435724,Earth
54290859,54290859,(2022 OQ),24.92,0.0275775053,0.0616651765,False,2025-03-12,36098.0022151555,0.2970233576,44434061.63720831,115.5420861064,Earth
54320182,54320182,(2022 UU8),27.97,0.0067694748,0.0151370059,False,2025-03-12,11599.5504845437,0.1219435058,18242488.728012647,47.4360237562,Earth
54520182,54520182,(2025 DB2),24.91,0.0277047973,0.06194981,False,2025-03-12,43884.0071445528,0.0646146058,9666207.398569645,25.1350816562,Earth
54520307,54520307,(2025 DK2),25.27,0.0234722638,0.0524855773,False,2025-03-12,23512.740674197,0.0787661869,11783253.788261903,30.6400467041,Earth
54520331,54520331,(2025 DM3),24.16,0.0391340663,0.0875064325,False,2025-03-12,38284.0008611123,0.0490303122,7334830.270555014,19.0727914458,Earth
54520714,54520714,(2025 DY5),25.5,0.0211132445,0.0472106499,False,2025-03-12,30441.8336430697,0.0249327206,3729881.895065122,9.6988283134,Earth
54520799,54520799,(2025 DA7),24.41,0.0348782733,0.0779901901,False,2025-03-12,34823.5018510714,0.0451674613,6756956.003787431,17.5701424457,Earth
54520925,54520925,(2025 DZ14),23.7,0.0483676488,0.1081533507,False,2025-03-12,28884.6516080015,0.115783622,17320983.23208514,45.039828958,Earth
54521224,54521224,(2025 DC22),25.84,0.0180532326,0.0403682552,False,2025-03-12,21071.7127520823,0.0236956598,3544820.234324626,9.2176116622,Earth
54521227,54521227,(2025 DL22),25.57,0.0204434871,0.0457130269,False,2025-03-12,35709.1837090443,0.0192167974,2874791.959261538,7.4753341886,Earth
54522258,54522258,(2025 EP),21.82,0.1149621763,0.257063241,False,2025-03-12,49559.5320126718,0.1218794968,18232913.117951818,47.4111242552,Earth
54522529,54522529,(2025 EB1),27.27,0.0093444765,0.0208948847,False,2025-03-12,23365.5266697231,0.0142685387,2134542.997532569,5.5504615543,Earth
54524056,54524056,(2025 FB1),26.88,0.0111829138,0.0250057554,False,2025-03-12,21212.9732908029,0.0344848112,5158854.302872144,13.4145915568,Earth
54525460,54525460,(2025 FL16),26.77,0.0117639989,0.0263051013,False,2025-03-12,24638.7329376296,0.0288123787,4310270.483153369,11.2080153143,Earth
2163348,2163348,163348 (2002 NN4),20.08,0.2561857545,0.5728487619,True,2025-03-13,53218.9505276906,0.4356341301,65169937.962262884,169.4616766089,Earth
2469219,2469219,469219 Kamo`oalewa (2016 HO3),24.31,0.0365220357,0.0816657545,False,2025-03-13,11655.476357347,0.171335111,25631367.66181357,66.649358179,Earth
3117427,3117427,(2002 EM7),24.4,0.0350392641,0.0783501764,False,2025-03-13,26852.776798605,0.1150548976,17211967.61402811,44.7563551664,Earth
3558374,3558374,(2011 EC7),21.3,0.1460679643,0.3266178974,False,2025-03-13,107816.769801563,0.2383624893,35658520.68717779,92.7230083377,Earth
3713989,3713989,(2015 FC35),22.15,0.0987540639,0.2208207999,False,2025-03-13,92446.7190865369,0.4617980983,69084011.87573062,179.6394602387,Earth
3745995,3745995,(2016 EO84),22.34,0.0904804968,0.2023205415,False,2025-03-13,102708.3969921722,0.3933033261,58837339.848475404,152.9949938529,Earth
3788026,3788026,(2017 UG5),26.3,0.0146067964,0.0326617897,False,2025-03-13,48447.8066303446,0.2199930552,32910492.472712424,85.5772984728,Earth
54190794,54190794,(2021 QN2),24.8,0.0291443905,0.0651688382,False,2025-03-13,21907.2849764356,0.3761524915,56271611.523593105,146.3233191935,Earth
54497454,54497454,(2024 VR),24.78,0.0294140602,0.0657718381,False,2025-03-13,38814.7680339494,0.4178489469,62509312.4379831,162.5432403441,Earth
54518712,54518712,(2025 CT1),25.37,0.0224158379,0.0501233372,False,2025-03-13,10319.1036873201,0.0495681352,7415287.445792024,19.2820045928,Earth
54521230,54521230,(2025 DP22),23.53,0.0523064176,0.1169607054,False,2025-03-13,30635.8752085832,0.1538838566,23020697.17474544,59.8608202174,Earth
54521610,54521610,(2025 DU24),26.4,0.0139493823,0.0311917671,False,2025-03-13,10879.7040827008,0.0562606382,8416471.639560634,21.8853882598,Earth
54523488,54523488,(2025 EA4),25.75,0.0188171989,0.042076536,False,2025-03-13,12509.0837920259,0.0223857641,3348862.627682467,8.7080622349,Earth
54523983,54523983,(2025 FM),24.8,0.0291443905,0.0651688382,False,2025-03-13,58473.9270861242,0.0352567079,5274328.405052173,13.7148593731,Earth
54523987,54523987,(2025 FR),25.25,0.0236894499,0.0529712204,False,2025-03-13,56548.3159993172,0.0229539203,3433857.585029761,8.9290749967,Earth
54524322,54524322,(2025 FY3),24.11,0.0400456158,0.0895447192,False,2025-03-13,43703.5793605668,0.1333834407,19953878.62199131,51.8861584323,Earth
54524327,54524327,(2025 FH4),28.29,0.0058419115,0.0130629113,False,2025-03-13,24033.9231775752,0.0048824007,730396.745206509,1.8992538723,Earth
54524984,54524984,(2025 FL12),25.74,0.0189040552,0.0422707525,False,2025-03-13,40106.2677811859,0.0267802139,4006262.957584393,10.4175032071,Earth
54526265,54526265,(2025 EL12),22.52,0.0832827346,0.1862258558,False,2025-03-13,41328.8987541991,0.0081615902,1220956.509732874,3.1748585878,Earth
54526266,54526266,(2025 FU24),21.52,0.131994239,0.2951480911,False,2025-03-13,53593.5354814847,0.1809046748,27062954.023122676,70.3719184972,Earth
54526417,54526417,(2025 FD25),26.93,0.0109283596,0.0244365549,False,2025-03-13,28294.5656393538,0.0294692421,4408535.848674327,11.4635351769,Earth
2483656,2483656,483656 (2005 ES70),23.77,0.0468333233,0.1047224945,False,2025-03-14,43392.6630002704,0.0565897346,8465703.760025302,22.0134067594,Earth
3724646,3724646,(2015 OO35),24.5,0.0334622374,0.0748238376,False,2025-03-14,55881.0087319408,0.2561820298,38324285.99035653,99.6548095922,Earth
3758927,3758927,(2016 RN1),21.02,0.1661709017,0.3715694322,True,2025-03-14,61761.600280274,0.1981844278,29647968.266048785,77.0937424142,Earth
3770320,3770320,(2017 DR109),27.6,0.0080270317,0.0179489885,False,2025-03-14,73131.0509507368,0.4390230373,65676911.26101055,170.7799615097,Earth
3837683,3837683,(2019 AQ5),25.4,0.022108281,0.0494356193,False,2025-03-14,15641.7714818337,0.361584646,54092292.86630402,140.656427294,Earth
3838894,3838894,(2019 ET),24.5,0.0334622374,0.0748238376,False,2025-03-14,54123.9402209926,0.3215992563,48110563.736064084,125.1021107007,Earth
3878589,3878589,(2019 TF3),28.0,0.0066765941,0.0149293183,False,2025-03-14,48769.3464611166,0.3966331389,59335472.75085414,154.2902910321,Earth
54291148,54291148,(2022 OC1),22.11,0.100590039,0.2249261651,False,2025-03-14,63417.1558953647,0.1300494604,19455122.270489346,50.5892400956,Earth
54362907,54362907,(2022 DF26),27.2,0.0096506147,0.0215794305,False,2025-03-14,25766.1673136932,0.0829794274,12413545.592859639,32.2789972586,Earth
54471058,54471058,(2024 RO15),25.29,0.0232570687,0.0520043867,False,2025-03-14,29297.528496991,0.4931615854,73775922.7416631,191.8398567206,Earth
54496017,54496017,(2024 UY4),26.48,0.0134448195,0.0300635304,False,2025-03-14,17414.1076761846,0.1798200765,26900700.427637056,69.9500097585,Earth
54496838,54496838,(2024 UX10),26.51,0.0132603497,0.0296510433,False,2025-03-14,74463.7497635768,0.4691608136,70185458.40202703,182.5035564904,Earth
54520792,54520792,(2025 DS6),27.0,0.0105816886,0.023661375,False,2025-03-14,9815.8885595114,0.050005908,7480777.32421596,19.452298212,Earth
54521615,54521615,(2025 DZ24),24.7,0.0305179233,0.0682401509,False,2025-03-14,26266.3493335951,0.12031882,17999439.1929134,46.80402098,Earth
54521723,54521723,(2025 DK29),24.58,0.0322518756,0.0721173863,False,2025-03-14,6092.8890168542,0.1754997184,26254384.058239806,68.2693904576,Earth
54522919,54522919,(2025 ES2),27.53,0.0082900085,0.0185370226,False,2025-03-14,31911.2921877799,0.0146739936,2195198.186953632,5.7081835104,Earth
54524052,54524052,(2025 FY),26.5,0.0133215567,0.0297879063,False,2025-03-14,27596.0623262799,0.0818680037,12247278.974672118,31.8466534393,Earth
54524515,54524515,(2025 FX5),25.56,0.02053785,0.0459240286,False,2025-03-14,22525.3786511587,0.0363404428,5436452.837736836,14.1364322492,Earth
54524516,54524516,(2025 FY5),25.61,0.0200703514,0.0448786701,False,2025-03-14,12811.7311598942,0.0782749104,11709759.870280849,30.4489401456,Earth
54524637,54524637,(2025 FP7),26.82,0.0114962176,0.0257063241,False,2025-03-14,20826.9183220977,0.0260607947,3898639.377627289,10.1376491383,Earth
3717075,3717075,(2015 FE345),22.95,0.0683211199,0.1527706684,False,2025-03-15,30049.6894241922,0.3951031771,59106593.72439278,153.6951358919,Earth
54016206,54016206,(2020 FO),25.9,0.0175612318,0.0392681082,False,2025-03-15,74094.9650519782,0.0342331713,5121209.509825131,13.3167036357,Earth
54087576,54087576,(2020 VN1),27.93,0.0068953287,0.0154184238,False,2025-03-15,62355.2611768085,0.4947473131,74013144.2279831,192.4567047959,Earth
54342584,54342584,(2023 EC),25.53,0.0208235599,0.0465628955,False,2025-03-15,39547.0540621746,0.0835633502,12500899.199984074,32.5061432278,Earth
54349267,54349267,(2023 FN),24.46,0.0340843469,0.0762149166,False,2025-03-15,79682.5757206415,0.2752826032,41181691.08677518,107.0849326448,Earth
54518883,54518883,(2025 CX1),24.56,0.0325502986,0.0727846803,False,2025-03-15,30163.997477387,0.0507701138,7595100.884137606,19.7495742682,Earth
54520532,54520532,(2025 DV4),25.47,0.021406959,0.0478674154,False,2025-03-15,25149.9451383588,0.0460805719,6893555.404621853,17.9253424691,Earth
54520924,54520924,(2025 DW14),23.22,0.0603330078,0.1349087066,False,2025-03-15,75298.1761741968,0.0988926882,14794135.513294134,38.4692557098,Earth
54521612,54521612,(2025 DW24),24.2,0.0384197891,0.0859092601,False,2025-03-15,34723.6663563544,0.0580895153,8690067.758212412,22.5968214517,Earth
54521717,54521717,(2025 DO27),24.7,0.0305179233,0.0682401509,False,2025-03-15,54839.7941313733,0.0440696948,6592732.473630076,17.1431112772,Earth
54521725,54521725,(2025 DU29),24.32,0.0363542322,0.0812905344,False,2025-03-15,54950.7197996046,0.13317872,19923252.8413264,51.80652208,Earth
54522865,54522865,(2025 EG2),24.59,0.0321036917,0.0717860371,False,2025-03-15,41711.4502949106,0.0497633184,7444486.436771808,19.3579308576,Earth
54522922,54522922,(2025 EV2),22.55,0.0821400526,0.1836707413,False,2025-03-15,66174.904264572,0.1860577666,27833845.580317143,72.3764712074,Earth
54523490,54523490,(2025 EF4),24.6,0.0319561887,0.0714562102,False,2025-03-15,21071.6565351679,0.0030670381,458822.366968847,1.1930778209,Earth
54523984,54523984,(2025 FO),23.77,0.0468333233,0.1047224945,False,2025-03-15,64920.9333738028,0.0152036606,2274435.241962922,5.9142239734,Earth
54524118,54524118,(2025 FH1),23.29,0.0584191154,0.1306291133,False,2025-03-15,79323.7839305962,0.052084901,7791790.24876087,20.261026489,Earth
54524321,54524321,(2025 FX3),23.69,0.0485909037,0.1086525639,False,2025-03-15,44548.5729375727,0.145078767,21703474.52542629,56.435640363,Earth
2325102,2325102,325102 (2008 EY5),20.17,0.2457847746,0.5495914639,False,2025-03-16,108637.2446708416,0.4661794482,69739452.48849533,181.3438053498,Earth
3632080,3632080,(2013 EG68),24.9,0.0278326768,0.0622357573,False,2025-03-16,67243.2866980139,0.1480170871,22143040.953764476,57.5786468819,Earth
3758247,3758247,(2016 QE44),21.56,0.1295850727,0.2897610314,False,2025-03-16,65594.736694282,0.189305076,28319636.14978812,73.639674564,Earth
3802451,3802451,(2018 GJ2),20.77,0.1864468183,0.41690776,False,2025-03-16,44018.0429208905,0.1556217612,23280684.001168642,60.5368651068,Earth
54075550,54075550,(2020 UF2),21.76,0.1181829909,0.2642652014,True,2025-03-16,53793.0697120013,0.186427744,27889193.41130528,72.520392416,Earth
54194978,54194978,(2021 RU7),23.47,0.0537718498,0.1202375114,False,2025-03-16,42801.8669948387,0.1495933912,22378852.689596742,58.1918291768,Earth
54298762,54298762,(2022 QF7),22.05,0.1034081995,0.2312277636,False,2025-03-16,71284.9489431026,0.4997658914,74763912.85209131,194.4089317546,Earth
54427469,54427469,(2024 DQ),24.87,0.0282198679,0.063101543,False,2025-03-16,27998.1402300501,0.2021321175,30238534.236589726,78.6293937075,Earth
54489167,54489167,(2024 TT5),24.64,0.0313729225,0.0701519874,False,2025-03-16,60256.3484565702,0.2943445831,44033322.677797996,114.5000428259,Earth
54505727,54505727,(2024 XD11),28.09,0.0064055286,0.0143231974,False,2025-03-16,5073.278189347,0.1340005082,20046190.605637535,52.1261976898,Earth
54522530,54522530,(2025 EC1),26.32,0.0144728805,0.0323623447,False,2025-03-16,23384.4590048711,0.0219460372,3283080.420060764,8.5370084708,Earth
54524126,54524126,(2025 FE2),25.13,0.0250354255,0.0559809132,False,2025-03-16,37439.1207727924,0.0611845774,9153082.455890138,23.8008006086,Earth
54524131,54524131,(2025 FJ2),26.34,0.0143401923,0.0320656449,False,2025-03-16,38978.3651996804,0.0750442203,11226455.51269076,29.1922016967,Earth
54525105,54525105,(2025 FR12),23.27,0.0589596608,0.1318378096,False,2025-03-16,74103.5817861692,0.0531139619,7945735.567501153,20.6613311791,Earth
3553062,3553062,(2010 XA11),26.1,0.0160160338,0.0358129403,False,2025-03-17,58604.0820539483,0.1739703438,26025592.875647705,67.6744637382,Earth
3714001,3714001,(2015 FN35),23.73,0.0477040198,0.1066694311,False,2025-03-17,71316.5783783796,0.2794086579,41798940.08139867,108.6899679231,Earth
3831218,3831218,(2018 TD2),26.5,0.0133215567,0.0297879063,False,2025-03-17,74534.3360184618,0.4934989527,73826392.17115074,191.9710926003,Earth
3976545,3976545,(2020 AB2),27.0,0.0105816886,0.023661375,False,2025-03-17,24830.0150564839,0.3257938078,48738059.70606939,126.7337912342,Earth
54248634,54248634,(2022 DX3),25.38,0.0223128464,0.0498930414,False,2025-03-17,54330.3234117889,0.3547516682,53070093.94166674,137.9983989298,Earth
54342587,54342587,(2023 EF),26.18,0.0154367182,0.0345175513,False,2025-03-17,15672.8669984607,0.1278687679,19128895.317364372,49.7409507131,Earth
54505035,54505035,(2024 XA8),22.93,0.0689532874,0.154184238,False,2025-03-17,32021.893849044,0.1002478838,14996869.888487507,38.9964267982,Earth
54523982,54523982,(2025 FN),27.65,0.0078443141,0.0175404196,False,2025-03-17,47732.263016161,0.0147019303,2199377.457768461,5.7190508867,Earth
54524306,54524306,(2025 FL2),25.23,0.0239086457,0.0534613571,False,2025-03-17,27365.6456463887,0.0749317317,11209627.45773148,29.1484436313,Earth
2141078,2141078,141078 (2001 XQ30),18.7,0.4836764882,1.0815335068,False,2025-03-18,24099.6818203266,0.1945701451,29107279.272550937,75.6877864439,Earth
2303450,2303450,303450 (2005 BY2),20.5,0.2111324448,0.4721064988,True,2025-03-18,26100.8389437687,0.1710327763,25586139.034666482,66.5317499807,Earth
3557535,3557535,(2011 CK50),24.12,0.0398616229,0.0891332986,False,2025-03-18,42923.8476678463,0.097986751,14658609.23782037,38.116846139,Earth
3781467,3781467,(2017 RY15),22.72,0.0759547566,0.1698399991,False,2025-03-18,40124.733123996,0.1145322386,17133778.940891784,44.5530408154,Earth
54055085,54055085,(2020 TL2),24.5,0.0334622374,0.0748238376,False,2025-03-18,53450.155970591,0.3102070915,46406320.1472951,120.6705585935,Earth
54062082,54062082,(2020 TS4),27.9,0.0069912523,0.0156329154,False,2025-03-18,24591.4193966507,0.3786636324,56647272.85350299,147.3001530036,Earth
54105264,54105264,(2021 AA5),25.8,0.0183888672,0.0411187571,False,2025-03-18,29997.5339703746,0.4667703699,69827853.11615211,181.5736738911,Earth
54316913,54316913,(2022 UR1),24.04,0.0413575665,0.0924783301,False,2025-03-18,62434.8089260628,0.2471391992,36971497.7938257,96.1371484888,Earth
54340261,54340261,(2023 BJ5),28.31,0.0057883526,0.0129431498,False,2025-03-18,18074.5062532993,0.484476777,72476693.90366499,188.461466253,Earth
54381339,54381339,(2023 RZ3),25.7,0.0192555078,0.0430566244,False,2025-03-18,67429.1228102381,0.1082200386,16189487.265877781,42.0975950154,Earth
54430777,54430777,(2024 EH4),23.81,0.0459785188,0.1028110936,False,2025-03-18,51435.0060751447,0.3742664131,55989458.2123001,145.5896346959,Earth
54499613,54499613,(2024 VB4),24.51,0.0333084924,0.0744800533,False,2025-03-18,49189.3185621258,0.3444743172,51532624.12282436,134.0005093908,Earth
54521713,54521713,(2025 DU25),27.2,0.0096506147,0.0215794305,False,2025-03-18,19214.4118302586,0.0074520727,1114814.203005149,2.8988562803,Earth
54523832,54523832,(2025 FB),24.05,0.0411675457,0.0920534307,False,2025-03-18,27038.3183194467,0.0834403458,12482498.003743446,32.4582945162,Earth
54523942,54523942,(2025 FC),28.75,0.0047266667,0.010569148,False,2025-03-18,61831.1390691013,0.0004423422,66173.450931114,0.1720711158,Earth
54523943,54523943,(2025 FD),23.83,0.0455569852,0.1018685158,False,2025-03-18,88401.4623406616,0.0130042779,1945412.274728073,5.0586641031,Earth
54523985,54523985,(2025 FP),27.23,0.0095182033,0.0212833496,False,2025-03-18,32059.0600004008,0.0052526323,785782.603973201,2.0432739647,Earth
54524055,54524055,(2025 FA1),26.12,0.0158691979,0.0354846053,False,2025-03-18,41199.1390204823,0.0154738132,2314849.495497884,6.0193133348,Earth
54524332,54524332,(2025 FJ4),20.89,0.1764229081,0.3944936153,True,2025-03-18,79394.647447004,0.1349897877,20194184.711672198,52.5110274153,Earth
54524534,54524534,(2025 FS6),27.04,0.010388551,0.0232295062,False,2025-03-18,27556.7380561198,0.0073473607,1099149.510841709,2.8581233123,Earth
2462238,2462238,462238 (2008 CN1),20.66,0.1961349444,0.4385710684,True,2025-03-20,66079.8670338079,0.328807662,49188925.87487994,127.906180518,Earth
3840738,3840738,(2019 FN2),23.7,0.0483676488,0.1081533507,False,2025-03-20,51886.6892112298,0.370648468,55448221.33156316,144.182254052,Earth
54016204,54016204,(2020 FM),24.1,0.040230458,0.0899580388,False,2025-03-20,40368.0578565874,0.3001662552,44904232.42379642,116.7646732728,Earth
54132069,54132069,(2021 FM),24.76,0.0296862251,0.0663804174,False,2025-03-20,49329.707888061,0.0846330507,12660924.116322009,32.9222567223,Earth
54157829,54157829,(2021 LR3),24.35,0.0358554334,0.0801751865,False,2025-03-20,21662.5248496921,0.4423715795,66177846.041735664,172.0825444255,Earth
54520917,54520917,(2025 DD8),21.67,0.1231841913,0.2754482254,False,2025-03-20,69060.3212928931,0.1769799737,26475827.098176017,68.8452097693,Earth
54522261,54522261,(2025 EU),25.72,0.0190789723,0.0426618789,False,2025-03-20,22941.6358927676,0.0725675185,10855946.198785596,28.2287646965,Earth
54523820,54523820,(2025 FA),22.48,0.0848310762,0.189688053,False,2025-03-20,52054.1522909744,0.0543560175,8131544.439682725,21.1444908075,Earth
54523976,54523976,(2025 FF),26.6,0.0127219879,0.0284472297,False,2025-03-20,22631.7270848266,0.0263759767,3945789.933489629,10.2602549363,Earth
54523977,54523977,(2025 FG),27.35,0.0090064777,0.0201390963,False,2025-03-20,19790.3768625288,0.018584377,2780183.21447699,7.229322653,Earth
54523980,54523980,(2025 FL),26.24,0.0150160248,0.0335768522,False,2025-03-20,32294.8632008591,0.0030895271,462186.673467277,1.2018260419,Earth
54524313,54524313,(2025 FS2),28.08,0.0064350952,0.0143893103,False,2025-03-20,47008.437345841,0.0027493783,411301.137504221,1.0695081587,Earth
54524521,54524521,(2025 FD6),25.53,0.0208235599,0.0465628955,False,2025-03-20,47478.5282788664,0.1442974619,21586592.946646154,56.1317126791,Earth
54524638,54524638,(2025 FR7),25.09,0.0255008688,0.0570216761,False,2025-03-20,62244.7183282943,0.0451112741,6748550.518346167,17.5482856249,Earth
54524961,54524961,(2025 FU9),26.81,0.0115492818,0.0258249791,False,2025-03-20,29371.867452616,0.0041422563,619672.719474081,1.6113377007,Earth
54524725,54524725,(2025 FM10),25.98,0.0169260249,0.0378477424,False,2025-03-20,56651.2199365518,0.0120886966,1808443.262436242,4.7025029774,Earth
2138258,2138258,138258 (2000 GD2),18.98,0.425162524,0.9506923052,False,2025-03-21,100303.515070699,0.4295265424,64256255.85150469,167.0858249936,Earth
3786459,3786459,(2017 UE),26.9,0.0110803882,0.0247765013,False,2025-03-21,20238.7768281627,0.2502736024,37440397.83626689,97.3564313336,Earth
3827162,3827162,(2018 RR),27.6,0.0080270317,0.0179489885,False,2025-03-21,34077.2943663132,0.1055933143,15796534.905520542,41.0757992627,Earth
54132114,54132114,(2021 FH1),25.3,0.0231502122,0.0517654482,False,2025-03-21,49825.9854336161,0.0099556246,1489340.234679602,3.8727379694,Earth
54433731,54433731,(2024 GT3),24.48,0.0337718597,0.0755161741,False,2025-03-21,30038.4029668898,0.2887947052,43203072.765197925,112.3411403228,Earth
54522524,54522524,(2025 EY),25.22,0.024019003,0.0537081235,False,2025-03-21,20008.2199497776,0.0976889443,14614057.98982864,38.0009993327,Earth
54523944,54523944,(2025 FE),24.72,0.0302381333,0.0676145215,False,2025-03-21,54056.9267523166,0.020207935,3023064.03309845,7.860886715,Earth
54523979,54523979,(2025 FJ),27.92,0.0069271561,0.015489592,False,2025-03-21,39491.196839649,0.006243445,934006.07346215,2.428700105,Earth
54523981,54523981,(2025 FK),25.09,0.0255008688,0.0570216761,False,2025-03-21,43081.7573303953,0.0507108081,7586228.877738747,19.7265043509,Earth
54524123,54524123,(2025 FA2),26.95,0.0108281678,0.0242125192,False,2025-03-21,35319.1295240165,0.0143439475,2145823.993391825,5.5797955775,Earth
54524634,54524634,(2025 FN7),30.73,0.0018991312,0.0042465865,False,2025-03-21,29061.0777201249,0.0005479098,81966.139032126,0.2131369122,Earth
54524981,54524981,(2025 FU11),25.39,0.0222103282,0.0496638037,False,2025-03-21,36437.9159571426,0.0245211215,3668307.546411205,9.5387162635,Earth
54527454,54527454,(2025 HB3),24.09,0.0404161533,0.0903732663,False,2025-03-21,25279.1826421797,0.0737424507,11031713.553300008,28.6858133223,Earth
3023012,3023012,(1999 RA32),21.39,0.1401376972,0.3133574171,False,2025-03-22,22213.3856338709,0.0918490447,13740421.44865479,35.7292783883,Earth
54178992,54178992,(2021 PS2),20.0,0.2658,0.5943468684,True,2025-03-22,41351.3518655362,0.0676889674,10126125.345539438,26.3310083186,Earth
2618350,2618350,618350 (2021 PS2),19.98,0.2682594171,0.5998462923,True,2025-03-22,41351.1908629082,0.0676905298,10126359.077251526,26.3316160922,Earth
54341482,54341482,(2023 CJ1),25.51,0.0210162379,0.0469937366,False,2025-03-22,49358.3424577038,0.3160019383,47273216.88555142,122.9247539987,Earth
54431498,54431498,(2024 FE1),26.13,0.0157962856,0.0353215683,False,2025-03-22,18063.1958111947,0.1368759307,20476347.68698761,53.2447370423,Earth
54481741,54481741,(2024 SH1),26.84,0.0113908197,0.0254706471,False,2025-03-22,9109.4721625011,0.1379992007,20644386.48642251,53.6816890723,Earth
54482414,54482414,(2024 SY1),26.01,0.0166937912,0.0373284519,False,2025-03-22,43506.6724422871,0.4182977019,62576445.23013496,162.7178060391,Earth
54486936,54486936,(2024 TA1),24.38,0.0353634784,0.0790751417,False,2025-03-22,49450.4366257051,0.3758261165,56222786.51877186,146.1963593185,Earth
54524054,54524054,(2025 FZ),27.53,0.0082900085,0.0185370226,False,2025-03-22,25757.7827879964,0.0084808016,1268709.855252592,3.2990318224,Earth
54524124,54524124,(2025 FB2),26.54,0.0130784109,0.0292442157,False,2025-03-22,47372.2832060291,0.0208608961,3120745.622851307,8.1148885829,Earth
54524628,54524628,(2025 FX6),29.4,0.0035039264,0.0078350176,False,2025-03-22,75017.4895343275,0.0010799866,161563.694988542,0.4201147874,Earth
54524646,54524646,(2025 FZ7),27.28,0.0093015425,0.0207988814,False,2025-03-22,36878.537038986,0.0093448606,1397971.241206922,3.6351507734,Earth
54525376,54525376,(2025 FM15),26.48,0.0134448195,0.0300635304,False,2025-03-22,7879.6146392888,0.066317556,9920965.12120572,25.797529284,Earth
54525644,54525644,(2025 FN18),24.87,0.0282198679,0.063101543,False,2025-03-22,43920.762692089,0.0546111729,8169715.144041723,21.2437462581,Earth
